GCF_002622505.1,Caudovirales,Siphoviridae,Yuavirus,Pseudomonas virus LKO4
GCF_002622485.1,Caudovirales,Myoviridae,Marthavirus,Arthrobacter virus Sonny
GCF_002622465.1,Caudovirales,Myoviridae,Marthavirus,Arthrobacter virus Martha
GCF_002622445.1,Caudovirales,Myoviridae,Marthavirus,Arthrobacter virus Jawnski
GCF_002622425.1,Caudovirales,Myoviridae,Marthavirus,Arthrobacter virus Brent
GCF_002622405.1,Caudovirales,Myoviridae,Emdodecavirus,Sinorhizobium virus M7
GCF_002621265.1,Caudovirales,Myoviridae,Jilinvirus,Escherichia virus ECOO78
GCF_002620125.1,Caudovirales,Myoviridae,Obolenskvirus,Acinetobacter virus WCHABP12
GCF_002620065.1,Caudovirales,Myoviridae,Felixounavirus,Salmonella virus Mushroom
GCF_002620025.1,Caudovirales,Myoviridae,Felixounavirus,Salmonella virus Si3
GCF_002619925.1,Caudovirales,Myoviridae,Mosigvirus,Escherichia virus HP3
GCF_002619885.1,Caudovirales,Myoviridae,Tequatrovirus,Escherichia virus CF2
GCF_002617985.1,Caudovirales,Autographiviridae,Friunavirus,Acinetobacter virus AS11
GCF_002617965.1,Caudovirales,Autographiviridae,Friunavirus,Acinetobacter virus AS12
GCF_002617305.1,Caudovirales,Siphoviridae,Sitaravirus,Paenibacillus virus Shelly
GCF_002617265.1,Caudovirales,Podoviridae,Litunavirus,Pseudomonas virus PA26
GCF_002617245.1,Caudovirales,Podoviridae,Gamaleyavirus,Escherichia virus EC1UPM
GCF_002615865.1,Caudovirales,Autographiviridae,Friunavirus,Acinetobacter virus SH-Ab 15519
GCF_002615585.1,Caudovirales,Myoviridae,Pakpunavirus,Pseudomonas virus Zigelbrucke
GCF_002615445.1,Caudovirales,Myoviridae,Pakpunavirus,Pseudomonas virus PA10
GCF_002615365.1,Caudovirales,Myoviridae,Pbunavirus,Pseudomonas virus PA5
GCF_002614865.1,Caudovirales,Myoviridae,Bixzunavirus,Mycobacterium virus Lukilu
GCF_002614545.1,Caudovirales,Myoviridae,Jedunavirus,Klebsiella virus KpV80
GCF_002614465.1,Caudovirales,Siphoviridae,Kagunavirus,Escherichia virus K1ind2
GCF_002614445.1,Caudovirales,Siphoviridae,Kagunavirus,Escherichia virus K1ind1
GCF_002614145.1,Caudovirales,Myoviridae,Fletchervirus,Campylobacter virus Los1
GCF_002613285.1,Caudovirales,Siphoviridae,Doucettevirus,Propionibacterium virus G4
GCF_002613265.1,Caudovirales,Siphoviridae,Doucettevirus,Propionibacterium virus E6
GCF_002613225.1,Caudovirales,Siphoviridae,Doucettevirus,Propionibacterium virus Doucette
GCF_002613185.1,Caudovirales,Siphoviridae,Doucettevirus,Propionibacterium virus B22
GCF_002612145.1,Caudovirales,Siphoviridae,Soupsvirus,Gordonia virus Strosahl
GCF_002609585.1,Caudovirales,Siphoviridae,Redivirus,Mycobacterium virus Skinnyp
GCF_002608295.1,Caudovirales,Drexlerviridae,Tunavirus,Escherichia virus JMPW1
GCF_002608255.1,Caudovirales,Drexlerviridae,Tunavirus,Escherichia virus JMPW2
GCF_002607785.1,Caudovirales,Podoviridae,Fipvunavirus,Flavobacterium virus Fpv4
GCF_002607105.1,Caudovirales,Myoviridae,Vequintavirus,Escherichia virus Murica
GCF_002606945.1,Caudovirales,Myoviridae,Pbunavirus,Pseudomonas virus CEBDP1
GCF_002606705.1,Caudovirales,Myoviridae,Vequintavirus,Escherichia virus APECc02
GCF_002605625.1,Caudovirales,Siphoviridae,Sitaravirus,Paenibacillus virus Willow
GCF_002605545.1,Caudovirales,Siphoviridae,Vieuvirus,Acinetobacter virus R3177
GCF_002605445.1,Caudovirales,Myoviridae,Pbunavirus,Pseudomonas virus KTN6
GCF_002604965.1,Caudovirales,Siphoviridae,Chivirus,Salmonella virus Chi
GCF_002604865.1,Caudovirales,Myoviridae,Mosigvirus,Escherichia virus O157tp6
GCF_002604825.1,Caudovirales,Myoviridae,Mosigvirus,Escherichia virus O157tp3
GCF_002604385.1,Caudovirales,Herelleviridae,Pecentumvirus,Listeria virus LP064
GCF_002604365.1,Caudovirales,Siphoviridae,Saphexavirus,Enterococcus virus VD13
GCF_002604045.1,Caudovirales,Siphoviridae,Acadianvirus,Mycobacterium virus Reprobate
GCF_002603425.1,Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Danzina
GCF_002603385.1,Caudovirales,Siphoviridae,Unahavirus,Flavobacterium virus 23T
GCF_002603085.1,Caudovirales,Siphoviridae,Andromedavirus,Bacillus virus Taylor
GCF_002602985.1,Caudovirales,Myoviridae,Obolenskvirus,Acinetobacter virus AB2
GCF_002602665.1,Caudovirales,Siphoviridae,Cheoctovirus,Mycobacterium virus Dorothy
GCF_002602565.1,Caudovirales,Autographiviridae,Phimunavirus,Pectobacterium virus fM1
GCF_002602505.1,Caudovirales,Siphoviridae,Fromanvirus,Mycobacterium virus Marcell
GCF_002602365.1,Caudovirales,Siphoviridae,Fromanvirus,Mycobacterium virus Nepal
GCF_002601905.1,Caudovirales,Siphoviridae,Casadabanvirus,Pseudomonas virus FHA0480
GCF_002601485.1,Caudovirales,Siphoviridae,Kostyavirus,Mycobacterium virus Eureka
GCF_002601305.1,Caudovirales,Myoviridae,Peduovirus,Escherichia virus P2
GCF_002601165.1,Caudovirales,Siphoviridae,Cheoctovirus,Mycobacterium virus Mutaforma13
GCF_002600795.1,Caudovirales,Siphoviridae,Kostyavirus,Mycobacterium virus Bask21
GCF_002600735.1,Caudovirales,Siphoviridae,Omegavirus,Mycobacterium virus Optimus
GCF_001448415.2,Geplafuvirales,Genomoviridae,Gemycircularvirus,Soybean associated gemycircularvirus 1
GCF_001500795.2,Caudovirales,Autographiviridae,Friunavirus,Acinetobacter virus IME200
GCF_001743975.2,Caudovirales,Autographiviridae,Kotilavirus,Pectobacterium virus PP16
GCF_000840625.2,Caudovirales,Podoviridae,Uetakevirus,Salmonella virus Epsilon15
GCF_003848585.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Cattle blood-associated gemycircularvirus
GCF_004130515.1,Geplafuvirales,Geminiviridae,Mastrevirus,Rice latent virus 1
GCF_004130985.1,Geplafuvirales,Geminiviridae,Mastrevirus,Maize striate mosaic virus
GCF_004130535.1,Geplafuvirales,Geminiviridae,Mastrevirus,Rice latent virus 2
GCF_003848625.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Gemycircularvirus sp.
GCF_003847545.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Euphorbia heterophylla associated gemycircularvirus
GCF_000845685.2,Herpesvirales,Herpesviridae,Roseolovirus,Human betaherpesvirus 6A
GCF_000973235.1,Geplafuvirales,Genomoviridae,Gemykibivirus,Human associated gemykibivirus 3
GCF_002366145.2,Geplafuvirales,Geminiviridae,Begomovirus,Common bean severe mosaic virus
GCF_003029265.2,Geplafuvirales,Geminiviridae,Begomovirus,Cnidoscolus mosaic leaf deformation virus
GCF_003029225.2,Geplafuvirales,Geminiviridae,Begomovirus,Lycianthes yellow mosaic virus
GCF_003029545.2,Geplafuvirales,Geminiviridae,Begomovirus,Desmodium mottle virus
GCF_003029405.2,Geplafuvirales,Geminiviridae,Begomovirus,Sida bright yellow mosaic virus
GCF_001502775.2,Geplafuvirales,Geminiviridae,Begomovirus,Pepper yellow leaf curl Thailand virus
GCF_003029365.2,Geplafuvirales,Geminiviridae,Begomovirus,Common bean mottle virus
GCF_003029285.2,Geplafuvirales,Geminiviridae,Begomovirus,Triumfetta yellow mosaic virus
GCF_000919815.2,Geplafuvirales,Geminiviridae,Begomovirus,Allamanda leaf mottle distortion virus
GCF_003029255.2,Geplafuvirales,Geminiviridae,Begomovirus,Pavonia mosaic virus
GCF_003029095.2,Geplafuvirales,Geminiviridae,Begomovirus,Tomato chlorotic mottle Guyane virus
GCF_003029025.2,Geplafuvirales,Geminiviridae,Begomovirus,Jacquemontia yellow mosaic virus
GCF_000842385.2,Herpesvirales,Herpesviridae,Varicellovirus,Bovine alphaherpesvirus 5
GCF_000843505.1,Geplafuvirales,Geminiviridae,Curtovirus,Beet curly top virus
GCF_001046705.1,Geplafuvirales,Geminiviridae,Begomovirus,Bhendi yellow vein mosaic virus
GCF_002986585.1,Geplafuvirales,Geminiviridae,Begomovirus,Euphorbia leaf curl Guangxi virus
GCF_003029595.1,Geplafuvirales,Geminiviridae,Begomovirus,Malachra yellow mosaic virus
GCF_003029415.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida golden yellow spot virus
GCF_003029395.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida chlorotic mottle virus
GCF_003029325.1,Geplafuvirales,Geminiviridae,Begomovirus,Velvet bean golden mosaic virus
GCF_003029245.1,Geplafuvirales,Geminiviridae,Begomovirus,Duranta leaf curl virus
GCF_003029205.1,Geplafuvirales,Geminiviridae,Begomovirus,Euphorbia yellow leaf curl virus
GCF_003029165.1,Geplafuvirales,Geminiviridae,Begomovirus,Whitefly-associated begomovirus 7
GCF_003029155.1,Geplafuvirales,Geminiviridae,Begomovirus,Whitefly-associated begomovirus 6
GCF_003029135.1,Geplafuvirales,Geminiviridae,Begomovirus,Whitefly-associated begomovirus 3
GCF_003029125.1,Geplafuvirales,Geminiviridae,Begomovirus,Whitefly-associated begomovirus 2
GCF_003029115.1,Geplafuvirales,Geminiviridae,Begomovirus,Whitefly-associated begomovirus 1
GCF_003029065.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato latent virus
GCF_003028955.1,Geplafuvirales,Geminiviridae,Begomovirus,Jatropha leaf yellow mosaic virus
GCF_003180935.1,Geplafuvirales,Geminiviridae,Begomovirus,Ageratum yellow vein Hualian virus
GCF_002987065.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl Toliara virus
GCF_002987045.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl Namakely virus
GCF_002987035.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl Moheli virus
GCF_002986995.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl Diana virus
GCF_002986935.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl Anjouan virus
GCF_002986925.1,Geplafuvirales,Geminiviridae,Begomovirus,Tobacco mottle leaf curl virus
GCF_002986915.1,Geplafuvirales,Geminiviridae,Begomovirus,Tobacco leaf rugose virus
GCF_002986905.1,Geplafuvirales,Geminiviridae,Begomovirus,Tobacco leaf curl Comoros virus
GCF_002986845.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida Brazil virus
GCF_002986605.1,Geplafuvirales,Geminiviridae,Begomovirus,Hollyhock leaf curl virus
GCF_002986545.1,Geplafuvirales,Geminiviridae,Begomovirus,Eupatorium yellow vein mosaic virus
GCF_002986505.1,Geplafuvirales,Geminiviridae,Begomovirus,East African cassava mosaic Malawi virus
GCF_002986365.1,Geplafuvirales,Geminiviridae,Begomovirus,Clerodendrum golden mosaic Jiangsu virus
GCF_002986345.1,Geplafuvirales,Geminiviridae,Begomovirus,Chilli leaf curl India virus
GCF_002867655.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato golden vein virus
GCF_002867635.1,Geplafuvirales,Geminiviridae,Begomovirus,Rhynchosia rugose golden mosaic virus
GCF_002867615.1,Geplafuvirales,Geminiviridae,Begomovirus,Rhynchosia golden mosaic Sinaloa virus
GCF_002867555.1,Geplafuvirales,Geminiviridae,Begomovirus,Jacquemontia mosaic Yucatan virus
GCF_003029435.1,Geplafuvirales,Geminiviridae,Begomovirus,Synedrella yellow vein clearing virus
GCF_003029055.1,Geplafuvirales,Geminiviridae,Begomovirus,Jatropha leaf curl Gujarat virus
GCF_003034025.1,Geplafuvirales,Geminiviridae,Begomovirus,Euphorbia mosaic Peru virus
GCF_002867595.1,Geplafuvirales,Geminiviridae,Begomovirus,Rhynchosia golden mosaic Havana virus
GCF_002867575.1,Geplafuvirales,Geminiviridae,Begomovirus,Malvastrum yellow mosaic Jamaica virus
GCF_002867455.1,Geplafuvirales,Geminiviridae,Begomovirus,Cotton chlorotic spot virus
GCF_002867425.1,Geplafuvirales,Geminiviridae,Begomovirus,Cabbage leaf curl Jamaica virus
GCF_002867405.1,Geplafuvirales,Geminiviridae,Begomovirus,Bean golden yellow mosaic virus
GCF_002986835.1,Geplafuvirales,Geminiviridae,Begomovirus,Rhynchosia yellow mosaic virus
GCF_003029145.1,Geplafuvirales,Geminiviridae,Begomovirus,Whitefly-associated begomovirus 4
GCF_002826085.1,Geplafuvirales,Genomoviridae,Gemykibivirus,Rhinolophus associated gemykibivirus 2
GCF_002826065.1,Geplafuvirales,Genomoviridae,Gemykibivirus,Rhinolophus associated gemykibivirus 1
GCF_002826045.1,Geplafuvirales,Genomoviridae,Gemykibivirus,Pteropus associated gemykibivirus 1
GCF_002826025.1,Geplafuvirales,Genomoviridae,Gemykibivirus,Human associated gemykibivirus 4
GCF_002826005.1,Geplafuvirales,Genomoviridae,Gemykibivirus,Human associated gemykibivirus 3
GCF_002825965.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Sewage derived gemycircularvirus 4
GCF_002825985.1,Geplafuvirales,Genomoviridae,Gemygorvirus,Pteropus associated gemygorvirus 1
GCF_002825945.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 10
GCF_002825925.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 9
GCF_002825905.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 8
GCF_002825885.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 7
GCF_002825845.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 5
GCF_002825865.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 6
GCF_002825825.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 4
GCF_002825785.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 2
GCF_002825805.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 3
GCF_002825765.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Pteropus associated gemycircularvirus 1
GCF_002825745.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Odonata associated gemycircularvirus 2
GCF_002825725.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Odonata associated gemycircularvirus 1
GCF_002825705.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Mosquito associated gemycircularvirus 1
GCF_002825685.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Miniopterus associated gemycircularvirus 1
GCF_002825665.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Hypericum associated gemycircularvirus 1
GCF_002825025.1,Geplafuvirales,Geminiviridae,Mastrevirus,Chickpea yellows virus
GCF_002824765.1,Geplafuvirales,Geminiviridae,Capulavirus,Plantago lanceolata latent virus
GCF_002824745.1,Geplafuvirales,Geminiviridae,Begomovirus,West African Asystasia virus 2
GCF_002824485.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf distortion virus
GCF_002824725.1,Geplafuvirales,Geminiviridae,Begomovirus,Vigna yellow mosaic virus
GCF_002824385.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl Uganda virus
GCF_002824185.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl New Delhi virus 4
GCF_002824245.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl Rajasthan virus
GCF_002824165.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl New Delhi virus 2
GCF_002823985.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato interveinal chlorosis virus
GCF_002823865.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato bright yellow mottle virus
GCF_002823845.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato bright yellow mosaic virus
GCF_002823825.1,Geplafuvirales,Geminiviridae,Begomovirus,Sweet potato mosaic virus
GCF_002823585.1,Geplafuvirales,Geminiviridae,Begomovirus,Sweet potato leaf curl Sichuan virus 1
GCF_002823565.1,Geplafuvirales,Geminiviridae,Begomovirus,Sweet potato leaf curl China virus
GCF_002823505.1,Geplafuvirales,Geminiviridae,Begomovirus,Soybean blistering mosaic virus
GCF_002823485.1,Geplafuvirales,Geminiviridae,Begomovirus,Sidastrum golden leaf spot virus
GCF_002823465.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida yellow leaf curl virus
GCF_002823405.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida golden yellow vein virus
GCF_002823385.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida golden mosaic Lara virus
GCF_002823345.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida golden mosaic Braco virus
GCF_002823325.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida common mosaic virus
GCF_002823285.1,Geplafuvirales,Geminiviridae,Begomovirus,Sauropus leaf curl virus
GCF_002823225.1,Geplafuvirales,Geminiviridae,Begomovirus,Premna leaf curl virus
GCF_002823205.1,Geplafuvirales,Geminiviridae,Begomovirus,Pouzolzia mosaic Guangdong virus
GCF_002822765.1,Geplafuvirales,Geminiviridae,Begomovirus,Ludwigia yellow vein Vietnam virus
GCF_002822745.1,Geplafuvirales,Geminiviridae,Begomovirus,Leonurus mosaic virus
GCF_002822785.1,Geplafuvirales,Geminiviridae,Begomovirus,Malvastrum yellow mosaic Helshire virus
GCF_002822725.1,Geplafuvirales,Geminiviridae,Begomovirus,Jatropha mosaic India virus
GCF_002822405.1,Geplafuvirales,Geminiviridae,Begomovirus,Hedyotis uncinella yellow mosaic virus
GCF_002822245.1,Geplafuvirales,Geminiviridae,Begomovirus,Cowpea golden mosaic virus-[Nigeria]
GCF_002822085.1,Geplafuvirales,Geminiviridae,Begomovirus,Cotton leaf curl Gezira virus
GCF_002821945.1,Geplafuvirales,Geminiviridae,Begomovirus,Chino del tomate Amazonas virus
GCF_002821845.1,Geplafuvirales,Geminiviridae,Begomovirus,Chilli leaf curl Vellanad virus
GCF_002821825.1,Geplafuvirales,Geminiviridae,Begomovirus,Chilli leaf curl Kanpur virus
GCF_002821785.1,Geplafuvirales,Geminiviridae,Begomovirus,Boerhavia yellow spot virus
GCF_002821805.1,Geplafuvirales,Geminiviridae,Begomovirus,Chenopodium leaf curl virus
GCF_002821485.1,Geplafuvirales,Geminiviridae,Begomovirus,Abutilon golden mosaic virus
GCF_001500775.2,Caudovirales,Siphoviridae,Woodruffvirus,Streptomyces phage phiSAJS1
GCF_000904155.4,Geplafuvirales,Geminiviridae,Begomovirus,Tomato rugose yellow leaf curl virus
GCF_001678335.4,Geplafuvirales,Geminiviridae,Begomovirus,Telfairia golden mosaic virus
GCF_002402265.1,Herpesvirales,Herpesviridae,Lymphocryptovirus,Human gammaherpesvirus 4
GCF_001551525.2,Geplafuvirales,Geminiviridae,Begomovirus,Pavonia yellow mosaic virus
GCF_001517015.2,Caudovirales,Siphoviridae,Fromanvirus,Mycobacterium phage SweetiePie
GCF_001505835.2,Caudovirales,Siphoviridae,Fromanvirus,Mycobacterium phage Anubis
GCF_001504095.2,Caudovirales,Siphoviridae,Fromanvirus,Mycobacterium phage Theia
GCF_001501835.2,Caudovirales,Siphoviridae,Omegavirus,Mycobacterium phage Ariel
GCF_000909955.2,Caudovirales,Siphoviridae,Kostyavirus,Mycobacterium phage Dumbo
GCF_000889215.2,Caudovirales,Siphoviridae,Timquatrovirus,Mycobacterium virus Crimd
GCF_000883055.2,Caudovirales,Myoviridae,Bixzunavirus,Mycobacterium virus Bxz1
GCF_000841385.2,Caudovirales,Siphoviridae,Fromanvirus,Mycobacterium virus Bxz2
GCF_000840885.2,Caudovirales,Siphoviridae,Cheoctovirus,Mycobacterium virus Che9d
GCF_000840505.1,Geplafuvirales,Geminiviridae,Begomovirus,Rhynchosia golden mosaic virus
GCF_002937325.1,Geplafuvirales,Geminiviridae,Becurtovirus,Exomis microphylla latent virus
GCF_000843525.4,Geplafuvirales,Geminiviridae,Begomovirus,Tomato yellow margin leaf curl virus
GCF_000881575.2,Geplafuvirales,Geminiviridae,Begomovirus,Jatropha yellow mosaic virus
GCF_002378485.1,Geplafuvirales,Geminiviridae,Begomovirus,Macroptilium golden yellow mosaic virus
GCF_000845765.1,Caudovirales,Podoviridae,Lederbergvirus,Salmonella virus P22
GCF_000843825.1,Herpesvirales,Herpesviridae,Varicellovirus,Suid alphaherpesvirus 1
GCF_002310935.1,Geplafuvirales,Geminiviridae,Begomovirus,Tobacco leaf curl Cuba virus
GCF_002271165.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Porcine feces-associated gemycircularvirus
GCF_002270945.1,Geplafuvirales,Geminiviridae,Begomovirus,Emilia sonchifolia yellow vein Thailand virus
GCF_002270925.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl purple vein virus
GCF_002270745.1,Geplafuvirales,Geminiviridae,Grablovirus,Wild Vitis latent virus
GCF_002237255.1,Geplafuvirales,Geminiviridae,Mastrevirus,Sugarcane striate virus
GCF_002221805.1,Caudovirales,Podoviridae,Traversvirus,Escherichia virus Stx2 II
GCF_002221785.1,Caudovirales,Podoviridae,Traversvirus,Escherichia Stx1 converting phage
GCF_002219905.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Giant panda associated gemycircularvirus
GCF_002210635.1,Herpesvirales,Herpesviridae,Rhadinovirus,Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota
GCF_002158775.1,Herpesvirales,Alloherpesviridae,Batrachovirus,Ranid herpesvirus 3
GCF_002158695.1,Geplafuvirales,Geminiviridae,Mastrevirus,Sweet potato symptomless virus 1
GCF_002158635.1,Geplafuvirales,Geminiviridae,Curtovirus,Pepper yellow dwarf virus - Mexico
GCF_002149625.1,Caudovirales,Myoviridae,Tequatrovirus,Escherichia virus RB3
GCF_002149585.1,Caudovirales,Myoviridae,Mooglevirus,Citrobacter virus Moogle
GCF_002149565.1,Caudovirales,Myoviridae,Mooglevirus,Citrobacter phage Michonne
GCF_002149445.1,Caudovirales,Myoviridae,Tequatrovirus,Enterobacteria phage RB68
GCF_002149425.1,Caudovirales,Podoviridae,Pagevirus,Bacillus virus Pookie
GCF_002149405.1,Caudovirales,Demerecviridae,Epseptimavirus,Salmonella virus Stitch
GCF_002149365.1,Caudovirales,Siphoviridae,Slashvirus,Bacillus virus Stills
GCF_002149345.1,Caudovirales,Siphoviridae,Slashvirus,Bacillus virus Stahl
GCF_002149285.1,Caudovirales,Myoviridae,Moonvirus,Citrobacter virus Merlin
GCF_002149245.1,Caudovirales,Myoviridae,Tequatrovirus,Enterobacteria phage RB27
GCF_002149225.1,Caudovirales,Podoviridae,Pagevirus,Bacillus virus Pascal
GCF_002149205.1,Caudovirales,Siphoviridae,Seuratvirus,Escherichia virus Seurat
GCF_002149185.1,Caudovirales,Myoviridae,Slopekvirus,Klebsiella virus Matisse
GCF_002118845.1,Herpesvirales,Herpesviridae,Simplexvirus,Ateline alphaherpesvirus 1
GCF_002116095.1,Herpesvirales,Herpesviridae,Mardivirus,Columbid alphaherpesvirus 1
GCF_002080335.1,Caudovirales,Siphoviridae,Nickievirus,Rhizobium phage RHEph10
GCF_002005645.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato leaf curl Burkina Faso virus
GCF_002003795.1,Herpesvirales,Herpesviridae,Roseolovirus,Murine roseolovirus
GCF_001974515.1,Geplafuvirales,Geminiviridae,Begomovirus,Pea leaf distortion virus
GCF_001974335.1,Herpesvirales,Herpesviridae,Mardivirus,Spheniscid alphaherpesvirus 1
GCF_001967675.1,Geplafuvirales,Genomoviridae,Gemycircularvirus,Chicken stool-associated gemycircularvirus
GCF_001967215.1,Geplafuvirales,Geminiviridae,Begomovirus,Sweet potato mosaic virus
GCF_001963235.1,Herpesvirales,Herpesviridae,Cytomegalovirus,Cynomolgus cytomegalovirus
GCF_001907745.1,Geplafuvirales,Geminiviridae,Begomovirus,Vernonia crinkle virus
GCF_001891035.1,Geplafuvirales,Geminiviridae,Begomovirus,Tomato mottle leaf curl virus
GCF_001891015.1,Geplafuvirales,Geminiviridae,Mastrevirus,Sugarcane chlorotic streak virus
GCF_001502555.2,Caudovirales,Myoviridae,Eganvirus,Salmonella virus SEN1
GCF_001470915.2,Caudovirales,Podoviridae,Lederbergvirus,Salmonella phage SEN22
GCF_001885525.1,Caudovirales,Siphoviridae,Jerseyvirus,Salmonella phage MA12
GCF_001885505.1,Caudovirales,Ackermannviridae,Kuttervirus,Salmonella virus GG32
GCF_001885345.1,Caudovirales,Myoviridae,Libanvirus,Synechococcus phage S-WAM1
GCF_001884695.1,Caudovirales,Myoviridae,Dhakavirus,Escherichia virus MX01
GCF_001884615.1,Caudovirales,Myoviridae,Fletchervirus,Campylobacter phage PC14
GCF_001884595.1,Caudovirales,Podoviridae,Fipvunavirus,Flavobacterium phage Fpv2
GCF_001884575.1,Caudovirales,Demerecviridae,Epseptimavirus,Salmonella virus 118970sal2
GCF_001882295.1,Caudovirales,Autographiviridae,Kayfunavirus,Escherichia virus GA2A
GCF_001882275.1,Caudovirales,Podoviridae,Fipvunavirus,Flavobacterium virus Fpv1
GCF_001882255.1,Caudovirales,Myoviridae,Dhakavirus,Escherichia virus WG01
GCF_001882215.1,Caudovirales,Podoviridae,Fipvunavirus,Flavobacterium phage Fpv20
GCF_001882135.1,Caudovirales,Podoviridae,Kafunavirus,Pseudoalteromonas phage PH1
GCF_001882075.1,Caudovirales,Demerecviridae,Epseptimavirus,Salmonella virus 118970sal2
GCF_001881995.1,Caudovirales,Myoviridae,Felixounavirus,Salmonella virus BPS15Q2
GCF_001881975.1,Caudovirales,Siphoviridae,Jerseyvirus,Salmonella phage BPS11Q3
GCF_001881935.1,Caudovirales,Siphoviridae,Chivirus,Salmonella phage 118970_sal1
GCF_001881895.1,Caudovirales,Podoviridae,Fipvunavirus,Flavobacterium phage Fpv3
GCF_001881795.1,Caudovirales,Podoviridae,Lederbergvirus,Salmonella phage 103203_sal5
GCF_001881735.1,Caudovirales,Autographiviridae,Kayfunavirus,Escherichia virus LM33P1
GCF_001881715.1,Caudovirales,Siphoviridae,Unahavirus,Flavobacterium virus 2A
GCF_001876915.1,Geplafuvirales,Geminiviridae,Begomovirus,Passionfruit leaf distortion virus
GCF_001876875.1,Geplafuvirales,Geminiviridae,Begomovirus,Cotton leaf curl virus
GCF_001866875.1,Geplafuvirales,Geminiviridae,Begomovirus,Okra enation leaf curl virus
GCF_001806215.1,Geplafuvirales,Geminiviridae,Begomovirus,Lisianthus enation leaf curl virus
GCF_001777325.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida angular mosaic virus
GCF_001777305.1,Geplafuvirales,Geminiviridae,Begomovirus,Malvastrum bright yellow mosaic virus
GCF_001777265.1,Geplafuvirales,Geminiviridae,Begomovirus,Sida chlorotic vein virus
GCF_001777245.1,Geplafuvirales,Geminiviridae,Begomovirus,Wissadula yellow mosaic virus
GCF_001777205.1,Geplafuvirales,Geminiviridae,Begomovirus,Macroptilium common mosaic virus
GCF_001777185.1,Geplafuvirales,Geminiviridae,Begomovirus,Macroptilium bright mosaic virus
GCF_000912715.2,Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Bane1
GCF_001755685.1,Caudovirales,Siphoviridae,Cheoctovirus,Mycobacterium phage Brocalys
GCF_001755665.1,Caudovirales,Siphoviridae,Charlievirus,Mycobacterium virus Xeno
GCF_001755605.1,Caudovirales,Siphoviridae,Vividuovirus,Gordonia virus Vivi2
GCF_001755585.1,Caudovirales,Siphoviridae,Fishburnevirus,Mycobacterium phage Shipwreck
